x	y	z	value	use	f_bg	f_signal_count	f_peak_signal	f_x	f_y	f_z	f_sigma_lateral	f_sigma_axial	f_status	f_error	f_corr
2025.000000	1128.000000	9.000000	10809.298828	0.000000	390.094910	1916512.625000	106780.953125	2024.864502	1127.619873	9.077835	1.439716	0.549787	27.000000	-17501656.000000	0.844890
1405.000000	399.000000	9.000000	10780.226562	0.000000	357.466766	1928852.375000	180367.484375	1405.361816	399.245483	9.453843	1.147814	0.515380	27.000000	-18215462.000000	0.807223
1372.000000	648.000000	9.000000	10765.674805	0.000000	15039.615234	8458404.000000	77757.125000	1373.864258	648.338135	9.597648	2.702478	0.945701	27.000000	-83494000.000000	0.397486
583.000000	1914.000000	10.000000	10722.945312	0.000000	522.953308	1842297.000000	159493.437500	583.207764	1913.724243	9.652053	1.165802	0.539631	27.000000	-17141122.000000	0.852814
193.000000	1805.000000	10.000000	10453.099609	0.000000	625.588013	1682523.500000	152278.890625	193.364944	1804.884888	9.809027	1.165101	0.516802	27.000000	-15516167.000000	0.851316
57.000000	386.000000	10.000000	10418.389648	0.000000	1610.147095	2127215.500000	128432.492188	56.638954	385.687805	9.911863	1.347673	0.579025	27.000000	-18891888.000000	0.781266
848.000000	654.000000	10.000000	10413.102539	0.000000	0.000000	1926896.750000	59523.363281	848.000000	654.000000	10.000000	1.509405	0.902173	27.000000	-17248688.000000	0.805293
766.000000	1173.000000	10.000000	10330.314453	0.000000	354.963898	2557041.000000	79123.078125	765.904419	1173.012573	9.610915	1.985241	0.520641	27.000000	-23373878.000000	0.530044
157.000000	977.000000	10.000000	10209.918945	0.000000	494.209259	1606491.000000	145141.125000	157.156006	976.683594	9.866333	1.155894	0.525995	27.000000	-14726365.000000	0.855220
413.000000	174.000000	13.000000	10168.986328	0.000000	1660.078003	3031474.250000	71599.562500	413.393341	174.679749	12.984684	1.586035	1.068681	27.000000	-26812958.000000	0.910350
1503.000000	389.000000	9.000000	10162.281250	0.000000	675.835022	1876701.125000	145227.484375	1503.383057	389.151642	9.367242	1.246615	0.527973	27.000000	-17195232.000000	0.836316
887.000000	83.000000	10.000000	10162.183594	0.000000	885.519897	2052042.625000	137843.390625	887.461609	82.917480	9.582250	1.269577	0.586425	27.000000	-18637554.000000	0.784298
586.000000	393.000000	10.000000	10158.096680	0.000000	1333.496338	1833206.875000	163309.031250	585.569397	392.757355	9.813527	1.170771	0.519981	27.000000	-16467899.000000	0.796825
1708.000000	844.000000	9.000000	10121.192383	0.000000	279.284698	1555605.750000	129612.070312	1707.752563	844.038879	9.127071	1.229241	0.504324	27.000000	-14352443.000000	0.853960
429.000000	107.000000	21.000000	10050.263672	0.000000	3208.268066	3418376.250000	59027.500000	429.711121	107.244026	20.939047	1.944350	0.972628	27.000000	-31983374.000000	0.836642
218.000000	437.000000	10.000000	9914.910156	0.000000	934.497742	1844727.250000	128025.507812	218.373993	437.435364	9.784081	1.243677	0.591495	27.000000	-16546248.000000	0.802753
1404.000000	644.000000	9.000000	9900.594727	0.000000	17568.900391	9900523.000000	75148.898438	1402.261719	644.817078	9.723761	2.565151	1.271276	27.000000	-97188056.000000	0.431372
942.000000	1664.000000	9.000000	9892.559570	0.000000	334.372009	1736369.750000	160158.468750	942.283325	1664.395630	9.407399	1.174317	0.499174	27.000000	-16237534.000000	0.805634
1398.000000	638.000000	9.000000	9868.074219	0.000000	17035.585938	10262494.000000	83252.664062	1396.949829	639.519653	9.850219	2.528382	1.224333	27.000000	-100329744.000000	0.355440
502.000000	1182.000000	10.000000	9863.005859	0.000000	577.572083	1802248.375000	158891.234375	501.752106	1181.659302	9.585337	1.214526	0.488238	27.000000	-16642792.000000	0.834914
1932.000000	1565.000000	10.000000	9832.535156	0.000000	1159.424438	2338051.750000	106791.218750	1932.214478	1565.140625	10.410093	1.406768	0.702432	27.000000	-20959204.000000	0.732072
758.000000	418.000000	12.000000	9695.815430	0.000000	1284.822754	2086507.375000	144944.203125	758.441101	418.354187	12.326869	1.159257	0.680127	27.000000	-18760904.000000	0.836366
910.000000	431.000000	10.000000	9694.340820	0.000000	0.000000	1710785.250000	52847.507812	910.000000	431.000000	10.000000	1.509405	0.902173	27.000000	-15227447.000000	0.823103
1782.000000	508.000000	9.000000	9655.478516	0.000000	386.322052	1651563.250000	128189.914062	1781.664307	508.039978	9.288652	1.232241	0.538741	27.000000	-15098250.000000	0.857282
1216.000000	555.000000	10.000000	9626.254883	0.000000	491.026001	1803038.500000	197130.578125	1215.674194	554.643005	9.505295	1.159917	0.431646	27.000000	-16852266.000000	0.772841
740.000000	707.000000	10.000000	9621.463867	0.000000	0.000000	1819757.500000	56213.746094	740.000000	707.000000	10.000000	1.509405	0.902173	27.000000	-16175615.000000	0.789463
1329.000000	1743.000000	11.000000	9618.298828	0.000000	580.082764	1597379.875000	147608.078125	1328.978149	1742.835205	10.701540	1.141908	0.526946	27.000000	-14629586.000000	0.873236
870.000000	1646.000000	10.000000	9549.216797	0.000000	400.518860	1745695.500000	153362.078125	869.882629	1645.912109	9.547140	1.239238	0.470621	27.000000	-16154369.000000	0.838471
629.000000	1282.000000	10.000000	9537.857422	0.000000	311.132172	1510556.625000	126793.023438	629.277588	1281.908569	9.791769	1.223888	0.504997	27.000000	-13885949.000000	0.857138
178.000000	1740.000000	10.000000	9516.962891	0.000000	852.314575	1680023.000000	133643.250000	177.965271	1739.894775	9.739804	1.219068	0.537084	27.000000	-15129765.000000	0.864603
1786.000000	1247.000000	9.000000	9339.755859	0.000000	382.634308	1481674.250000	133788.078125	1786.118164	1247.267212	9.207551	1.156905	0.525376	27.000000	-13591954.000000	0.866204
139.000000	1322.000000	10.000000	9321.126953	0.000000	567.395142	1475638.250000	141193.234375	138.837006	1322.375488	9.901807	1.120869	0.528186	27.000000	-13475048.000000	0.842241
1406.000000	651.000000	9.000000	9306.884766	0.000000	17273.425781	10034346.000000	79786.867188	1404.127930	651.267639	9.938098	2.524123	1.253334	27.000000	-97849312.000000	0.484791
1071.000000	1468.000000	9.000000	9302.261719	0.000000	241.267288	1633586.625000	150086.078125	1071.167603	1467.706055	9.437859	1.180328	0.496052	27.000000	-15209655.000000	0.843832
1331.000000	232.000000	9.000000	9254.828125	0.000000	696.179871	1705485.125000	148270.562500	1330.596924	232.479141	9.361537	1.192390	0.513673	27.000000	-15562637.000000	0.782351
1398.000000	672.000000	9.000000	9229.117188	0.000000	10321.549805	7765464.500000	78514.101562	1397.603149	670.299866	9.663009	2.502699	1.002611	27.000000	-74229264.000000	0.399928
1769.000000	1467.000000	9.000000	9202.612305	0.000000	359.452423	1465208.250000	135483.765625	1769.280640	1466.472534	9.187660	1.155401	0.514372	27.000000	-13494199.000000	0.826404
346.000000	700.000000	10.000000	9202.423828	0.000000	765.273315	1695438.375000	101508.609375	345.869049	700.113037	9.851128	1.416470	0.528560	27.000000	-15011188.000000	0.845993
1523.000000	1318.000000	9.000000	9193.490234	0.000000	87.887070	1261260.375000	136763.625000	1523.259277	1317.997925	9.073124	1.096355	0.487149	27.000000	-11860766.000000	0.847350
1208.000000	133.000000	10.000000	9078.566406	0.000000	1216.031006	1708875.375000	282912.406250	1207.976685	132.558792	9.523103	1.043913	0.351933	27.000000	-15612846.000000	0.797635
642.000000	502.000000	10.000000	9066.820312	0.000000	0.000000	1479097.500000	45690.488281	642.000000	502.000000	10.000000	1.509405	0.902173	27.000000	-13060447.000000	0.817571
1620.000000	1890.000000	9.000000	9027.495117	0.000000	286.175446	1403977.125000	127788.414062	1619.906006	1890.132812	9.185379	1.109309	0.566883	27.000000	-12866196.000000	0.893248
1393.000000	25.000000	9.000000	9027.343750	0.000000	531.013916	1898106.250000	105104.570312	1392.457520	25.136629	9.411490	1.320859	0.657228	27.000000	-17080674.000000	0.794032
1077.000000	1311.000000	9.000000	9023.331055	0.000000	234.603180	1737205.875000	139687.968750	1076.632690	1311.169189	9.474821	1.322360	0.451568	27.000000	-16069443.000000	0.794876
410.000000	193.000000	15.000000	8996.778320	0.000000	3081.532959	3556270.000000	50848.453125	409.901276	192.621689	15.291985	2.138416	0.971097	27.000000	-31371384.000000	0.808431
1691.000000	856.000000	9.000000	8980.001953	0.000000	286.292847	1415795.500000	116482.523438	1690.661621	855.938782	9.172831	1.225585	0.513787	27.000000	-12883745.000000	0.849962
822.000000	715.000000	10.000000	8953.777344	0.000000	0.000000	1592801.625000	49202.898438	822.000000	715.000000	10.000000	1.509405	0.902173	27.000000	-13965980.000000	0.876021
1002.000000	145.000000	10.000000	8943.697266	0.000000	0.000000	1661111.625000	51313.046875	1002.000000	145.000000	10.000000	1.509405	0.902173	27.000000	-14627311.000000	0.773409
1255.000000	1803.000000	10.000000	8836.914062	0.000000	485.978790	1474326.875000	115303.867188	1254.782104	1803.316162	10.105457	1.179298	0.583758	27.000000	-13274416.000000	0.875489
985.000000	686.000000	9.000000	8810.316406	0.000000	0.000000	1530420.000000	47275.882812	985.000000	686.000000	9.000000	1.509405	0.902173	27.000000	-13524994.000000	0.832397
116.000000	2025.000000	10.000000	8794.417969	0.000000	605.609497	1486490.375000	122413.789062	116.161720	2024.609375	9.798608	1.159436	0.573546	27.000000	-13359489.000000	0.846818
1395.000000	675.000000	14.000000	8762.785156	0.000000	11085.944336	6280329.000000	69852.265625	1394.593506	672.831909	13.352553	2.665284	0.803609	27.000000	-58722284.000000	0.319756
1532.000000	2010.000000	9.000000	8751.478516	0.000000	572.712097	1532060.750000	125988.968750	1531.598022	2010.361572	9.234969	1.164289	0.569576	27.000000	-13845888.000000	0.845800
1215.000000	1290.000000	9.000000	8732.246094	0.000000	68.642609	1446303.875000	153831.406250	1214.632080	1290.465454	9.406173	1.172076	0.434543	27.000000	-13572405.000000	0.813386
527.000000	116.000000	11.000000	8653.031250	0.000000	1847.500488	2660154.250000	53158.683594	526.760559	116.307289	11.055843	1.889084	0.890349	27.000000	-22999218.000000	0.884263
306.000000	1214.000000	10.000000	8629.927734	0.000000	379.631348	1388232.250000	136051.406250	305.655060	1214.458130	9.760113	1.144231	0.494837	27.000000	-12721054.000000	0.821557
1818.000000	261.000000	9.000000	8603.815430	0.000000	339.871307	1378898.750000	117458.875000	1817.473755	261.276672	9.131622	1.171457	0.543155	27.000000	-12493419.000000	0.825684
758.000000	120.000000	10.000000	8597.224609	0.000000	780.224487	1632189.875000	139691.093750	758.228027	119.889458	9.554873	1.163120	0.548382	27.000000	-14639746.000000	0.802840
1873.000000	714.000000	9.000000	8584.681641	0.000000	436.162842	1376820.250000	119095.210938	1873.244507	713.853760	9.146493	1.171765	0.534604	27.000000	-12397482.000000	0.859375
1834.000000	490.000000	9.000000	8567.688477	0.000000	263.876648	1331280.375000	115460.929688	1833.633057	490.105316	9.074325	1.141926	0.561421	27.000000	-12074184.000000	0.851826
1959.000000	1379.000000	9.000000	8538.359375	0.000000	412.436096	1376206.750000	115972.085938	1958.778198	1379.151611	9.166921	1.174397	0.546299	27.000000	-12411612.000000	0.863624
1620.000000	1183.000000	9.000000	8526.689453	0.000000	115.151413	1349863.125000	122751.914062	1619.500244	1182.592773	9.253698	1.164537	0.514855	27.000000	-12480605.000000	0.809232
1747.000000	563.000000	9.000000	8505.354492	0.000000	488.126038	1425473.750000	132028.718750	1747.346924	563.327759	9.276878	1.137040	0.530236	27.000000	-12901676.000000	0.829272
1644.000000	1354.000000	9.000000	8471.777344	0.000000	269.483063	1413901.250000	108746.703125	1643.750366	1353.527954	9.203767	1.229990	0.545670	27.000000	-12817390.000000	0.832920
923.000000	1388.000000	10.000000	8457.890625	0.000000	133.140762	1460323.125000	141227.093750	922.920715	1388.306519	9.544502	1.141054	0.504253	27.000000	-13590517.000000	0.816031
897.000000	1934.000000	10.000000	8444.574219	0.000000	475.126740	1518517.250000	124072.859375	896.984741	1934.024292	9.599638	1.241826	0.503908	27.000000	-13723010.000000	0.851005
1455.000000	1483.000000	13.000000	8442.855469	0.000000	722.179626	1738110.500000	94559.539062	1455.216431	1482.985962	13.291689	1.303174	0.687223	27.000000	-15334072.000000	0.899796
1245.000000	326.000000	9.000000	8434.621094	0.000000	486.811310	1531991.875000	134688.000000	1244.938110	326.262878	9.432700	1.152584	0.543641	27.000000	-13904616.000000	0.836304
722.000000	382.000000	10.000000	8392.882812	0.000000	713.521606	1547728.875000	136258.828125	722.438232	381.674286	9.639611	1.181756	0.516422	27.000000	-13852973.000000	0.812900
1196.000000	1270.000000	9.000000	8387.480469	0.000000	34.151993	1293762.625000	118440.000000	1195.899170	1270.007324	9.297397	1.216460	0.468696	27.000000	-11951726.000000	0.881265
434.000000	187.000000	12.000000	8352.982422	0.000000	2112.518066	2643941.000000	64313.468750	434.165558	186.679337	12.300039	1.714782	0.887692	27.000000	-22882234.000000	0.798738
1467.000000	1433.000000	10.000000	8352.613281	0.000000	1802.430664	2667377.250000	65443.292969	1467.442139	1433.331909	10.500663	1.740650	0.854135	27.000000	-23384416.000000	0.732467
1071.000000	652.000000	10.000000	8351.769531	0.000000	370.562592	1502258.375000	136968.921875	1070.990234	652.105286	9.535542	1.177398	0.502350	27.000000	-13702532.000000	0.838541
289.000000	2042.000000	10.000000	8344.469727	0.000000	519.570679	1346442.375000	130967.625000	289.485901	2041.857300	9.778969	1.154723	0.489551	27.000000	-12196882.000000	0.805026
70.000000	1493.000000	10.000000	8343.570312	0.000000	645.261475	1370040.250000	138647.906250	70.521759	1492.664673	9.850230	1.075813	0.542096	27.000000	-12374886.000000	0.817254
183.000000	1305.000000	10.000000	8308.669922	0.000000	601.639954	1345406.750000	129952.351562	182.805893	1304.599854	9.882171	1.101473	0.541817	27.000000	-12105030.000000	0.837510
24.000000	1719.000000	10.000000	8283.747070	0.000000	598.157043	1404252.875000	108644.054688	24.044792	1718.650879	9.884873	1.209041	0.561419	27.000000	-12484329.000000	0.838882
1208.000000	1146.000000	9.000000	8277.680664	0.000000	177.378494	1299468.500000	136856.234375	1208.287842	1145.820679	9.354113	1.142486	0.461880	27.000000	-11987841.000000	0.863229
920.000000	1263.000000	9.000000	8266.646484	0.000000	185.648270	1514928.250000	136248.328125	920.152832	1262.738403	9.476798	1.250356	0.451569	27.000000	-13948666.000000	0.811557
1505.000000	1498.000000	15.000000	8240.670898	0.000000	1064.176514	2135944.000000	79282.164062	1504.424072	1497.631348	14.662830	1.372314	0.908317	27.000000	-18706402.000000	0.841100
104.000000	1193.000000	10.000000	8227.238281	0.000000	573.299683	1321494.250000	127171.054688	103.883438	1193.130859	9.840541	1.094227	0.551051	27.000000	-11854940.000000	0.869679
676.000000	1495.000000	10.000000	8223.201172	0.000000	326.648712	1344387.250000	138632.375000	675.595032	1495.207520	9.660995	1.177752	0.443897	27.000000	-12297347.000000	0.848999
1344.000000	101.000000	9.000000	8213.916016	0.000000	722.129761	1586980.250000	106662.406250	1343.891968	100.723503	9.318571	1.279701	0.576864	27.000000	-14031176.000000	0.843768
1954.000000	970.000000	9.000000	8131.641602	0.000000	276.062012	1298210.625000	105611.179688	1953.659912	969.564209	9.059872	1.198027	0.543791	27.000000	-11679474.000000	0.840070
1509.000000	1181.000000	9.000000	8086.747070	0.000000	73.227867	1243276.000000	115902.617188	1508.943604	1180.579712	9.265781	1.190061	0.480912	27.000000	-11444889.000000	0.853182
1490.000000	613.000000	9.000000	8040.954102	0.000000	62.009388	1154719.250000	140276.671875	1489.974365	613.012390	9.311764	1.066985	0.459097	27.000000	-10751561.000000	0.874500
1383.000000	254.000000	10.000000	7963.214355	0.000000	591.907959	1551371.750000	133744.328125	1383.199951	253.497101	9.514118	1.174981	0.533469	27.000000	-14007915.000000	0.774722
912.000000	380.000000	10.000000	7956.629395	0.000000	0.000000	1442231.375000	44551.667969	912.000000	380.000000	10.000000	1.509405	0.902173	27.000000	-12591555.000000	0.815203
1085.000000	706.000000	10.000000	7948.270996	0.000000	328.923126	1737382.375000	80757.921875	1085.615601	705.595520	9.554516	1.612195	0.525540	27.000000	-15486177.000000	0.677270
1092.000000	1073.000000	19.000000	7892.103516	0.000000	451.591766	1646248.375000	76805.304688	1092.052490	1073.198853	18.687958	1.303667	0.800758	27.000000	-14373992.000000	0.913759
1402.000000	334.000000	9.000000	7891.957520	0.000000	466.567444	1249165.500000	131339.578125	1401.970703	333.684631	9.243080	1.102815	0.496535	27.000000	-11250413.000000	0.841898
795.000000	1334.000000	10.000000	7888.581543	0.000000	199.608658	1482755.750000	134364.546875	795.251221	1334.245850	9.506619	1.243704	0.452982	27.000000	-13616224.000000	0.789794
394.000000	1278.000000	14.000000	7883.095703	0.000000	115.205215	1576328.125000	100098.726562	394.702759	1278.392212	13.422771	1.190963	0.704939	27.000000	-14320731.000000	0.774266
2043.000000	181.000000	9.000000	7882.145996	0.000000	453.541229	1433994.125000	122271.171875	2043.030762	181.281906	9.405963	1.177209	0.537337	27.000000	-12900149.000000	0.827075
537.000000	617.000000	10.000000	7881.710938	0.000000	387.752716	1326456.375000	113518.421875	537.281616	617.500610	9.748518	1.180497	0.532387	27.000000	-11847937.000000	0.825318
1296.000000	496.000000	10.000000	7860.686523	0.000000	574.348572	1472363.750000	171506.156250	1296.261353	495.596924	9.523979	1.169202	0.398737	27.000000	-13346758.000000	0.798999
1460.000000	568.000000	9.000000	7822.036133	0.000000	30.230900	1105850.875000	123437.765625	1460.106812	568.039246	9.238012	1.122113	0.451758	27.000000	-10249158.000000	0.867584
121.000000	19.000000	10.000000	7806.954102	0.000000	1344.850586	1628107.875000	108512.609375	120.613113	19.228579	9.880363	1.142150	0.730276	27.000000	-13991176.000000	0.798758
1218.000000	1622.000000	10.000000	7800.705078	0.000000	61.088440	1225713.500000	133514.718750	1218.403320	1622.064209	9.630369	1.153514	0.438071	27.000000	-11355496.000000	0.856901
1342.000000	869.000000	9.000000	7762.002930	0.000000	179.120560	1276223.000000	98542.757812	1341.691040	869.103821	9.262846	1.305693	0.482336	27.000000	-11465773.000000	0.819108
437.000000	150.000000	23.000000	7757.283691	0.000000	1183.047852	2352602.000000	66426.656250	437.422211	150.297928	23.405630	1.447700	1.072950	27.000000	-21122962.000000	0.812546
967.000000	1234.000000	10.000000	7723.666016	0.000000	86.184029	1381767.125000	136039.796875	966.666748	1234.450806	9.511483	1.139304	0.496844	27.000000	-12844477.000000	0.762007
1629.000000	932.000000	9.000000	7723.390625	0.000000	196.962631	1229187.500000	97865.148438	1629.262573	931.948303	9.158207	1.206424	0.547924	27.000000	-10997742.000000	0.880012
1390.000000	2012.000000	9.000000	7718.375000	0.000000	184.102463	1210129.500000	114785.601562	1390.333008	2011.880005	9.284391	1.149258	0.506803	27.000000	-11007144.000000	0.870963
1395.000000	1263.000000	10.000000	7709.207031	0.000000	121.618286	1313265.500000	81602.546875	1394.897217	1263.316528	9.803291	1.362333	0.550570	27.000000	-11699206.000000	0.854908
260.000000	802.000000	10.000000	7704.256348	0.000000	634.237000	1295111.625000	115950.218750	259.816040	801.517822	9.932135	1.142784	0.543047	27.000000	-11407359.000000	0.826862
1969.000000	494.000000	9.000000	7704.255859	0.000000	536.101685	1303325.750000	101109.992188	1969.005737	494.301605	9.134874	1.203622	0.564949	27.000000	-11465070.000000	0.867126
869.000000	39.000000	10.000000	7686.439941	0.000000	846.147705	1463964.625000	104409.585938	868.660889	38.718388	9.715979	1.243365	0.575869	27.000000	-12732307.000000	0.823461
992.000000	1146.000000	9.000000	7679.311523	0.000000	58.621166	1351074.875000	133978.375000	992.284119	1145.850708	9.477245	1.183660	0.457005	27.000000	-12511045.000000	0.812882
405.000000	215.000000	17.000000	7625.878906	0.000000	977.865051	2023053.625000	69405.195312	405.313080	214.664948	17.038292	1.314105	1.071731	27.000000	-17416716.000000	0.909128
614.000000	812.000000	10.000000	7612.715332	0.000000	286.698547	1276077.250000	94816.812500	614.505615	812.334534	9.853019	1.255957	0.541717	27.000000	-11307703.000000	0.833158
1348.000000	140.000000	9.000000	7600.080566	0.000000	661.118652	1475085.875000	126113.695312	1347.734131	139.737320	9.446638	1.153749	0.557908	27.000000	-13165047.000000	0.798107
1640.000000	901.000000	9.000000	7598.339355	0.000000	219.278320	1275095.625000	112147.109375	1639.718140	901.484802	9.317010	1.188777	0.510839	27.000000	-11525615.000000	0.830766
949.000000	1075.000000	9.000000	7593.572266	0.000000	48.121449	1170034.750000	125790.804688	949.267273	1075.317871	9.334764	1.081135	0.505266	27.000000	-10840998.000000	0.853310
208.000000	1009.000000	10.000000	7581.602539	0.000000	843.517395	1322137.625000	112641.023438	207.943253	1009.016174	9.843905	1.174491	0.540271	27.000000	-11487939.000000	0.863462
1950.000000	1444.000000	9.000000	7559.095703	0.000000	406.630615	1242900.000000	98204.101562	1950.252930	1443.636475	9.081483	1.207527	0.551116	27.000000	-11023161.000000	0.850729
705.000000	711.000000	10.000000	7540.383789	0.000000	0.000000	1267526.125000	39154.882812	705.000000	711.000000	10.000000	1.509405	0.902173	27.000000	-11000544.000000	0.848440
843.000000	1203.000000	9.000000	7528.875488	0.000000	159.433350	1433411.875000	130175.765625	843.260193	1202.570923	9.495529	1.262383	0.438721	27.000000	-13140974.000000	0.760275
956.000000	1888.000000	10.000000	7493.171387	0.000000	367.750793	1362693.625000	114505.585938	956.043030	1888.374268	9.573638	1.178224	0.544310	27.000000	-12263898.000000	0.834997
1027.000000	1743.000000	10.000000	7446.559570	0.000000	222.145996	1250715.125000	109535.570312	1026.590942	1743.001221	9.666723	1.228659	0.480254	27.000000	-11286922.000000	0.855031
1993.000000	380.000000	9.000000	7428.884766	0.000000	446.424316	1201654.750000	115280.414062	1993.040039	380.414795	9.208683	1.101733	0.545257	27.000000	-10696168.000000	0.849097
1371.000000	43.000000	10.000000	7424.113281	0.000000	454.911102	1332614.625000	107675.695312	1370.659912	42.978260	9.603869	1.157087	0.586929	27.000000	-11836631.000000	0.825374
584.000000	263.000000	10.000000	7419.871094	0.000000	850.773621	1478897.125000	88958.437500	584.022278	262.707336	9.755184	1.313209	0.612087	27.000000	-12717643.000000	0.839337
791.000000	1274.000000	10.000000	7414.837891	0.000000	62.672100	1087927.875000	109188.835938	790.868103	1273.951538	9.750628	1.121642	0.502856	27.000000	-9949359.000000	0.878943
8.000000	1258.000000	10.000000	7367.435547	0.000000	730.647156	1250591.625000	100959.078125	7.694831	1258.000977	9.995514	1.255319	0.499105	27.000000	-10941574.000000	0.815269
505.000000	1389.000000	10.000000	7364.654785	0.000000	273.748016	1215275.375000	96950.312500	504.924896	1389.137939	9.776804	1.177033	0.574485	27.000000	-10819855.000000	0.894213
254.000000	1935.000000	10.000000	7359.630859	0.000000	632.054871	1280471.375000	108534.632812	253.815933	1935.430542	9.825055	1.148372	0.568023	27.000000	-11275931.000000	0.840430
1297.000000	403.000000	9.000000	7335.840332	0.000000	242.517685	1217208.125000	123217.375000	1297.236084	403.062927	9.404433	1.135063	0.486836	27.000000	-11007732.000000	0.841774
504.000000	897.000000	10.000000	7318.337891	0.000000	580.913147	1335612.875000	111881.812500	503.630707	896.824463	9.649979	1.237077	0.495288	27.000000	-11733332.000000	0.835823
370.000000	719.000000	10.000000	7312.069824	0.000000	450.158325	1233060.250000	94874.500000	370.343994	718.712097	9.913024	1.220971	0.553547	27.000000	-10768247.000000	0.849132
789.000000	1663.000000	10.000000	7240.275391	0.000000	360.120636	1216149.625000	121783.078125	789.093811	1663.246582	9.621997	1.100139	0.523884	27.000000	-10954128.000000	0.851646
1478.000000	1425.000000	10.000000	7219.682617	0.000000	1249.225220	1908520.375000	66997.734375	1478.029663	1425.009521	10.301215	1.433487	0.880195	27.000000	-16303972.000000	0.899443
1077.000000	2004.000000	21.000000	7208.872070	0.000000	415.190247	1804848.500000	76141.796875	1077.090454	2003.516113	21.264467	1.185183	1.071462	27.000000	-15870431.000000	0.787960
1426.000000	1438.000000	12.000000	7157.612305	0.000000	2073.824219	2763062.500000	42019.746094	1425.644165	1438.619385	12.322257	2.030286	1.012868	27.000000	-23845694.000000	0.737248
914.000000	509.000000	10.000000	7153.233398	0.000000	520.217468	1393316.500000	104907.218750	914.017334	508.687988	9.548561	1.230287	0.557137	27.000000	-12259246.000000	0.831671
1526.000000	1344.000000	9.000000	7149.559570	0.000000	36.285305	964230.625000	135297.156250	1526.280762	1344.497803	9.208851	1.004246	0.448686	27.000000	-9067515.000000	0.792927
358.000000	1086.000000	10.000000	7132.905762	0.000000	422.740875	1265608.500000	103243.757812	358.063446	1085.667969	9.658737	1.260127	0.490159	27.000000	-11211532.000000	0.866618
416.000000	613.000000	10.000000	7122.324219	0.000000	540.178162	1215443.500000	103976.296875	415.853424	612.731873	9.765054	1.152979	0.558326	27.000000	-10601523.000000	0.864915
458.000000	154.000000	15.000000	7120.922852	0.000000	1516.168335	2226886.250000	48193.906250	458.190979	154.354813	14.984794	1.690380	1.026756	27.000000	-18837310.000000	0.946954
437.000000	436.000000	11.000000	7079.210938	0.000000	909.507324	2157005.500000	61470.167969	437.196259	436.729431	11.609999	1.536077	0.944258	27.000000	-18668190.000000	0.799945
1144.000000	724.000000	9.000000	7076.019531	0.000000	162.573822	1191255.500000	115653.742188	1144.451294	723.614075	9.380239	1.172132	0.476017	27.000000	-10783815.000000	0.816585
372.000000	1625.000000	10.000000	7070.967773	0.000000	418.398376	1201102.625000	96622.492188	372.064331	1624.864746	9.741875	1.174671	0.572004	27.000000	-10574114.000000	0.889175
960.000000	408.000000	10.000000	7066.781738	0.000000	0.000000	1288079.750000	39789.800781	960.000000	408.000000	10.000000	1.509405	0.902173	27.000000	-11060953.000000	0.816173
1146.000000	1579.000000	10.000000	7064.361328	0.000000	254.082306	1228988.125000	81240.429688	1145.624146	1578.694092	9.811898	1.287229	0.579687	27.000000	-10817997.000000	0.852827
1776.000000	1572.000000	9.000000	7033.794922	0.000000	385.035706	1208840.875000	88565.640625	1776.308105	1572.198120	9.197726	1.259995	0.545879	27.000000	-10616190.000000	0.863246
217.000000	1787.000000	10.000000	7021.953125	0.000000	402.634308	1099048.125000	105084.210938	217.149963	1786.590576	9.919151	1.101052	0.547764	27.000000	-9741479.000000	0.843988
861.000000	427.000000	10.000000	7010.053711	0.000000	0.000000	1130032.000000	34907.578125	861.000000	427.000000	10.000000	1.509405	0.902173	27.000000	-9686954.000000	0.841256
169.000000	1661.000000	10.000000	7008.791016	0.000000	543.950806	1199676.000000	96556.609375	168.824448	1661.428589	10.094590	1.180747	0.565846	27.000000	-10491894.000000	0.856841
1305.000000	1735.000000	10.000000	6980.800781	0.000000	314.748077	1222806.625000	99224.367188	1305.392944	1734.460327	9.707730	1.143587	0.598317	27.000000	-10889870.000000	0.823331
1274.000000	868.000000	10.000000	6965.770508	0.000000	259.724976	1148016.375000	148162.968750	1274.253418	868.261292	9.583305	1.109765	0.399463	27.000000	-10405171.000000	0.844942
1518.000000	173.000000	9.000000	6935.295898	0.000000	535.656250	1182558.125000	106005.445312	1518.000488	172.566650	9.256987	1.169911	0.517510	27.000000	-10372143.000000	0.845025
1668.000000	1584.000000	9.000000	6932.252930	0.000000	60.025890	1055617.375000	96957.304688	1667.836548	1584.205688	9.234469	1.116897	0.554153	27.000000	-9536599.000000	0.883073
1418.000000	809.000000	9.000000	6926.862305	0.000000	208.002029	1219700.750000	111111.398438	1418.095459	808.587524	9.408406	1.180012	0.500556	27.000000	-10966764.000000	0.820953
547.000000	1627.000000	10.000000	6922.479004	0.000000	596.023560	1327008.500000	70246.125000	546.940186	1626.818848	9.853276	1.427747	0.588409	27.000000	-11380539.000000	0.869188
430.000000	140.000000	19.000000	6880.452148	0.000000	766.152527	1935287.000000	55030.695312	430.383301	140.493042	18.919743	1.399213	1.140521	27.000000	-16473706.000000	0.922368
572.000000	356.000000	10.000000	6868.553711	0.000000	603.446777	1257087.625000	102502.585938	572.500610	355.703644	9.715553	1.190536	0.549384	27.000000	-10935977.000000	0.810638
